theory_id,paper_url,paper_name,paper_year
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083059/,"Clinical Phenotypes, Serological Biomarkers, and Synovial Features Defining Seropositive and Seronegative Rheumatoid Arthritis: A Literature Review",2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083070/,From the Gut to the Brain: Is Microbiota a New Paradigm in Parkinson’s Disease Treatment?,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083163/,HIV-Associated Neurocognitive Disorder: A Look into Cellular and Molecular Pathology,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083308/,A Molecular Perspective and Role of NAD+ in Ovarian Aging,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083335/,Pentraxin 3: A Main Driver of Inflammation and Immune System Dysfunction in the Tumor Microenvironment of Glioblastoma,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083351/,Microcephaly Gene Mcph1 Deficiency Induces p19ARF-Dependent Cell Cycle Arrest and Senescence,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083363/,Deregulation of New Cell Death Mechanisms in Leukemia,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083375/,Olive Flounder By-Product Prozyme2000P Hydrolysate Ameliorates Age-Related Kidney Decline by Inhibiting Ferroptosis,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083420/,Extracellular Vesicles in Pathophysiology: A Prudent Target That Requires Careful Consideration,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083468/,Pin1-Catalyzed Conformation Changes Regulate Protein Ubiquitination and Degradation,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083486/,The Potential Reversible Transition between Stem Cells and Transient-Amplifying Cells: The Limbal Epithelial Stem Cell Perspective,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083509/,CX3CL1 (Fractalkine)-CX3CR1 Axis in Inflammation-Induced Angiogenesis and Tumorigenesis,2024
T5125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083511/,CD4+ T-Cell Senescence in Neurodegenerative Disease: Pathogenesis and Potential Therapeutic Targets,2024
T2936,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083558/,An Innovative Probiotic-Based Supplement to Mitigate Molecular Factors Connected to Depression and Anxiety: An In Vitro Study,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083575/,Bone Marrow Adipose Tissue,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083661/,"Advances in Molecular Understanding of Polycythemia Vera, Essential Thrombocythemia, and Primary Myelofibrosis: Towards Precision Medicine",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083700/,"Contemporary Views of the Extraction, Health Benefits, and Industrial Integration of Rice Bran Oil: A Prominent Ingredient for Holistic Human Health",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083845/,Dysregulated brain-gut axis in the setting of traumatic brain injury: review of mechanisms and anti-inflammatory pharmacotherapies,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083853/,The Tumor Stroma of Squamous Cell Carcinoma: A Complex Environment That Fuels Cancer Progression,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083890/,Impaired Remodeling of White Adipose Tissue in Obesity and Aging: From Defective Adipogenesis to Adipose Organ Dysfunction,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083932/,"Design of Mixed Medicinal Plants, Rich in Polyphenols, Vitamins B, and Palmitoylethanolamide-Based Supplement to Help Reduce Nerve Pain: A Preclinical Study",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083947/,Postovulatory Aging of Mouse Oocytes Impairs Offspring Behavior by Causing Oxidative Stress and Damaging Mitochondria,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084157/,Plasma Redox Balance in Advanced-Maternal-Age Pregnant Women and Effects of Plasma on Umbilical Cord Mesenchymal Stem Cells,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084170/,Age Prediction Using DNA Methylation Heterogeneity Metrics,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084172/,"The Mediterranean Diet, Its Microbiome Connections, and Cardiovascular Health: A Narrative Review",2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084235/,CNS Resident Innate Immune Cells: Guardians of CNS Homeostasis,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084261/,Use of Statins in Heart Failure with Preserved Ejection Fraction: Current Evidence and Perspectives,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084264/,The Role of Collagen VIII in the Aging Mouse Kidney,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084311/,Blood-Based Epigenetic Age Acceleration and Incident Colorectal Cancer Risk: Findings from a Population-Based Case–Control Study,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084398/,"Links among Obesity, Type 2 Diabetes Mellitus, and Osteoporosis: Bone as a Target",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084575/,Disuse-Induced Muscle Fatigue: Facts and Assumptions,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084589/,Function and Mechanism of Abscisic Acid on Microglia-Induced Neuroinflammation in Parkinson’s Disease,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084641/,Emerging Roles of Vitamin B12 in Aging and Inflammation,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084658/,"Mitochondria-Derived Vesicles, Sterile Inflammation, and Pyroptosis in Liver Cancer: Partners in Crime or Innocent Bystanders?",2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084717/,The Role of One-Carbon Metabolism and Methyl Donors in Medically Assisted Reproduction: A Narrative Review of the Literature,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084730/,Micronutrient Status and Breast Cancer: A Narrative Review,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084827/,"TGF-β2 Induces Ribosome Activity, Alters Ribosome Composition and Inhibits IRES-Mediated Translation in Chondrocytes",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084854/,"Combination of Tramiprosate, Curcumin, and SP600125 Reduces the Neuropathological Phenotype in Familial Alzheimer Disease PSEN1 I416T Cholinergic-like Neurons",2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084950/,Extreme Tolerance of Extraocular Muscles to Diseases and Aging: Why and How?,2024
T1746,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084952/,SIRT1 Serum Concentrations in Lipodystrophic Syndromes,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084977/,Uncovering Forensic Evidence: A Path to Age Estimation through DNA Methylation,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11084988/,Exploring the Mechanisms of Yishen Tongluo Decoction on Repairing DNA Damage in Mouse Spermatogonia Cells Based on Whole Transcriptome Sequencing,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085010/,Supplementation of Micro- and Macronutrients—A Role of Nutritional Status in Non-Alcoholic Fatty Liver Disease,2024
T7379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085046/,"Targeting Aging and Longevity with Exogenous Nucleotides (TALENTs): Rationale, Design, and Baseline Characteristics from a Randomized Controlled Trial in Older Adults",2024
T7379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085130/,Vitamins in Gynecologic Malignancies,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085272/,Exploiting Natural Niches with Neuroprotective Properties: A Comprehensive Review,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085288/,Pharmacological Activities of Lonicerae japonicae flos and Its Derivative—“Chrysoeriol” in Skin Diseases,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085322/,The Impact of a Nutritional Intervention on Glycemic Control and Cardiovascular Risk Markers in Type 2 Diabetes,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085348/,Efficacy of Laurus nobilis L. for Tight Junction Protein Imbalance in Leaky Gut Syndrome,2024
T2936,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085370/,High Adherence to the Mediterranean Dietary Pattern Is Inversely Associated with Systemic Inflammation in Older but Not in Younger Brazilian Adults,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085411/,"Pharmacological Potential of Kaempferol, a Flavonoid in the Management of Pathogenesis via Modulation of Inflammation and Other Biological Activities",2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085553/,Indole-Based Compounds in the Development of Anti-Neurodegenerative Agents,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085624/,Chronic Kidney Disease Diets for Kidney Failure Prevention: Insights from the IL-11 Paradigm,2024
T5125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085692/,The Benefits of the Mediterranean Diet on Inflamm-Aging in Childhood Obesity,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085779/,Intracellular Protective Functions and Therapeutical Potential of Trehalose,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085905/,Sea Buckthorn Polysaccharide Ameliorates Colitis,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085971/,An emerging strategy: probiotics enhance the effectiveness of tumor immunotherapy via mediating the gut microbiome,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11085973/,"Twice-Weekly 36-Hour Intermittent Fasting Practice Attenuates Hunger, Quadruples ß-Hydroxybutyrate, and Maintains Weight Loss: A Case Report",2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11086032/,New methods to unveil host-microbe interaction mechanisms along the microbiota-gut-brain-axis,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11086047/,E-Posters,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11086049/,Oral Presentations,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11086354/,A Performance Analysis of Security Protocols for Distributed Measurement Systems Based on Internet of Things with Constrained Hardware and Open Source Infrastructures,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11086915/,Neuromuscular electrical stimulation for physical function maintenance during hematopoietic stem cell transplantation: Study protocol,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087093/,Whole-transcriptome profiling reveals potential biomarkers for the reversal of thymic epithelial cell senescence by umbilical cord mesenchymal stem cells,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087097/,Ferulic acid in synergy with retinol alleviates oxidative injury of HaCaT cells during UVB-induced photoaging,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087104/,Medium-chain chlorinated paraffins (MCCPs) induce renal cell aging and ferroptosis,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087111/,Mechanism of ameliorating cerebral ischemia/reperfusion injury by antioxidant inhibition of autophagy based on network pharmacology and experimental verification,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087116/,Comprehensive analysis of macrophage-related genes in prostate cancer by integrated analysis of single-cell and bulk RNA sequencing,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087119/,Senescent characteristics of human corneal endothelial cells upon ultraviolet-A exposure,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087120/,Comprehensive bioinformatics analysis of NOX4 as a biomarker for pan-cancer prognosis and immune infiltration,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087121/,Aberrant expression of thyroidal hormone receptor α exasperating mitochondrial dysfunction induced sarcopenia in aged mice,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087122/,A novel deep proteomic approach in human skeletal muscle unveils distinct molecular signatures affected by aging and resistance training,2024
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087129/,New insights from bidirectional Mendelian randomization: causal relationships between telomere length and mitochondrial DNA copy number in aging biomarkers,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087132/,Compound sophora decoction alleviates ulcerative colitis by regulating macrophage polarization through cGAS inhibition: network pharmacology and experimental validation,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087135/,Associations among NMR-measured inflammatory and metabolic biomarkers and accelerated aging in cardiac catheterization patients,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087245/,The Effects of FABP4 on Cardiovascular Disease in the Aging Population,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087332/,Osteopontin Rejuvenates Senescent Adipose-Derived Stem Cells and Restores their Bone Tissue Regenerative Function,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087590/,A time-resolved multi-omics atlas of transcriptional regulation in response to high-altitude hypoxia across whole-body tissues,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087592/,Prototyping an Ontological Framework for Cellular Senescence Mechanisms: A Homeostasis Imbalance Perspective,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087646/,Role of umbilical cord mesenchymal stromal cells in skin rejuvenation,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11087967/,Tryptophan residues in TDP-43 and SOD1 modulate the cross-seeding and toxicity of SOD1,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088021/,The evidence to date: implications of l-ascorbic acid in the pathophysiology of aging,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088029/,Chemotherapy-induced PTEN-L secretion promotes the selection of PTEN-deficient tumor cells,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088244/,"Extraction, purification and in vitro assessment of the antioxidant and anti-inflammatory activity of policosanols from non-psychoactive Cannabis sativa L.",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088339/,Therapeutic application of adipose-derived stromal vascular fraction in myocardial infarction,2024
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088626/,Arthritis is associated with high nutritional risk among older Canadian adults from the Canadian Longitudinal Study on Aging,2024
T7379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088880/,DoUBLing up: ubiquitin and ubiquitin-like proteases in genome stability,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088985/,Multifaceted roles of Meg3 in cellular senescence and atherosclerosis,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11089077/,Effect of Cellular Senescence in Disease Progression and Transplantation: Immune Cells and Solid Organs,2023
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11089092/,Breaking boundaries: the transformative role of exercise in managing multiple sclerosis,2024
